ClipId	Gram	Prag	Herit	Vocab,Vocab
MF019_1971_CT_SU2011_VA_10	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:decir,Verb:tener,Verb:hacer,Noun:lavadora,Verb:haber,Noun:máquina,Noun:cosa,Verb:ir,Verb:mandar,Noun:aguacate,Noun:dinero,Verb:estar,Verb:regresar,Verb:tratar,Noun:fruta,Adjective:ruso,Noun:gente,Noun:esposo,Verb:ver,Noun:India,Noun:Chris,Verb:venir,Noun:manera,Noun:verdad,Noun:México,Verb:saber,Verb:necesitar,Noun:número,Noun:compañía,Noun:mano,Adjective:difícil,Verb:crecer,Verb:exportar,Verb:traer,Adjective:especial,Noun:Israel,Verb:gustar,Verb:comprar,Verb:cambiar,Verb:comer,Noun:niño
MF019_1971_CT_SU2011_VA_11	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Verb:decir,Verb:hacer,Noun:corazón,Noun:madre,Verb:hablar,Noun:experiencia,Verb:contestar,Verb:poder,Adjective:mismo,Noun:padre,Noun:hijo,Verb:haber,Verb:tener,Verb:ir,Noun:niño,Noun:bebé,Adjective:igual,Noun:verdad,Verb:estar,Verb:sentir,Noun:año,Adjective:distinto,Verb:preparar,Noun:libro,Noun:mami,Noun:papá,Adjective:bueno
MF019_1971_CT_SU2011_VA_12	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Revision		Entities,Entities:Geo,Verb:ser,Noun:cultura,Verb:haber,Verb:decir,Adjective:positivo,Adjective:bueno,Verb:venir,Adjective:americano,Noun:cosa,Verb:recomendar,Verb:aprender,Noun:hispano,Noun:país,Adjective:hispano,Noun:tomo,Noun:americano,Verb:tratar,Noun:número,Verb:ir,Noun:idioma,Verb:dejar,Verb:pensar,Verb:vivir,Noun:niño,Verb:que
MF019_1971_CT_SU2011_VA_13	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Verb:trabajar,Verb:tener,Noun:año,Verb:estar,Verb:venir,Noun:compañía,Noun:niño,Verb:regresar,Noun:UT,Verb:poder,Adjective:interesante,Verb:dar,Noun:casa,Verb:decir,Adjective:principal,Verb:saber,Verb:graduar,Verb:necesitar,Noun:número,Noun:máquina,Verb:haber,Verb:ir,Verb:comprar,Noun:gente,Adjective:extranjero
MF025_1967_CT_SU2011_VA_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:ser,Verb:tener,Verb:estar,Noun:eh,Verb:haber,Noun:México,Adjective:bueno,Verb:estudiar,Noun:niño,Noun:carrera,Verb:poder,Noun:hijo,Verb:ir,Noun:idioma,Noun:lugar,Noun:oportunidad,Noun:ciudad,Verb:decidir,Noun:religioso,Noun:empresa,Verb:vivir,Verb:dejar,Noun:tradición,Noun:hermano,Adjective:comercial,Verb:cambiar,Adjective:diferente,Verb:venir,Noun:Potosí,Verb:deber,Noun:país,Noun:silla,Noun:experiencia,Noun:familia,Verb:apreciar,Adjective:primero,Verb:agradecer,Noun:industria,Noun:escuela,Verb:gustar,Noun:día,Noun:iglesia,Verb:entrar,Verb:querer,Verb:asegurar,Verb:conocer,Noun:Santo,Adjective:contento,Noun:ciudadano,Verb:llamar,Verb:seguir,Noun:año,Noun:situación,Verb:crecer,Noun:Luis,Adjective:cuidado,Verb:llegar,Verb:ganar,Adjective:francés,Noun:dentista,Verb:llevar,Noun:cultura,Verb:recordar,Adjective:primario
MF025_1967_CT_SU2011_VA_02	Det,Det:Art,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Igualdad		,Verb:ser,Verb:poder,Verb:tener,Noun:eh,Verb:preparar,Adjective:bueno,Verb:enriquecer,Verb:llegar,Noun:palabra,Noun:mezcla,Noun:cultura,Verb:tratar,Noun:persona,Noun:costumbre,Verb:decir,Noun:gente,Noun:herencia,Noun:comida
MF025_1967_CT_SU2011_VA_03	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:ser,Verb:decir,Noun:eh,Noun:tono,Noun:hijo,Verb:estar,Verb:haber,Verb:golpear,Noun:voz,Noun:mamá,Verb:encontrar,Verb:gritar,Adjective:grande,Noun:cultura,Verb:tratar,Noun:persona,Noun:pregunta,Noun:situación
MF025_1967_CT_SU2011_VA_04	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:poder,Verb:ir,Verb:hacer,Verb:tener,Noun:hijo,Adjective:importante,Verb:haber,Noun:empresa,Adjective:bueno,Noun:mamá,Verb:estar,Verb:crecer,Verb:decir,Noun:vez,Verb:encontrar,Noun:eh,Noun:dios,Noun:sueño,Verb:dedicar,Adjective:cuidado,Verb:llegar,Verb:dar,Noun:oportunidad,Noun:casa,Verb:realizar,Verb:trabajar,Verb:querer,Adjective:lujoso,Verb:tomar
MF025_1967_CT_SU2011_VA_05	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:estudiar,Verb:ir,Verb:ser,Verb:haber,Verb:decir,Verb:aprender,Noun:país,Verb:poder,Verb:tener,Noun:sueño,Noun:enfermería,Verb:volar,Adjective:solo,Verb:salir,Noun:hijo,Verb:terminar,Verb:gustar,Noun:idioma,Verb:tocar
MF025_1967_CT_SU2011_VA_06	Det,Det:Art,Det:Pos,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:ser,Verb:pensar,Verb:haber,Noun:persona,Noun:derecho,Noun:experiencia,Verb:hacer,Noun:hijo,Noun:ideología,Adjective:ajeno,Adjective:importante,Verb:decir,Verb:poder,Noun:paz,Verb:creer
MF025_1967_CT_SU2011_VA_07	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:haber,Verb:ser,Verb:estar,Verb:tener,Adjective:abundante,Verb:hacer,Verb:encontrar,Adjective:grande,Noun:hijo,Noun:persona,Noun:vez,Noun:hogar,Noun:aspecto,Verb:sufrir,Noun:dios,Noun:trabajo,Noun:país,Verb:decir,Verb:ver,Verb:venir,Adjective:solo,Noun:México,Verb:saber,Verb:regresar,Noun:cambio,Verb:decidir,Verb:seguir,Noun:problema,Verb:poder,Adjective:mismo,Verb:sustituir,Verb:fallar,Noun:sentido,Verb:dar,Noun:padre,Adjective:fácil,Noun:oportunidad,Noun:solución,Verb:costar,Noun:hermano,Noun:lado,Noun:centro,Verb:ir,Noun:estado
MF025_1967_CT_SU2011_VA_08	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Noun:año,Noun:hermano,Verb:casar,Verb:tener,Verb:ir,Noun:esposo,Verb:ser,Verb:decir,Verb:querer,Verb:llegar,Verb:estar,Adjective:grande,Noun:día,Noun:novio,Noun:reunión,Adjective:solo,Verb:platicar,Verb:regresar,Noun:eh,Verb:dejar,Adjective:bueno,Verb:hacer,Verb:encontrar,Noun:depresión,Noun:casa,Verb:buscar,Verb:sufrir,Adjective:siguiente,Adjective:común,Verb:comentar
MF025_1967_CT_SU2011_VA_09	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,MSub,MSub:Pret,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:ser,Verb:haber,Verb:tener,Verb:decir,Verb:ir,Noun:vacación,Noun:día,Adjective:bueno,Verb:estar,Noun:creencia,Noun:hombre,Verb:deber,Noun:país,Verb:ver,Noun:vez,Verb:venir,Verb:poner,Noun:verdad,Verb:salir,Verb:encontrar,Noun:cambio,Noun:año,Noun:aprecio,Verb:poder,Verb:agradecer,Noun:puerta,Noun:cosa,Verb:entender,Verb:querer,Verb:tardar,Verb:tomar
MF034_1970_CT_SU2011_VA_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:tener,Verb:ir,Verb:poder,Noun:mamá,Verb:estar,Noun:papá,Noun:año,Noun:casa,Verb:hacer,Verb:nacer,Noun:tiempo,Verb:haber,Noun:hermano,Verb:decir,Verb:vender,Verb:recordar,Noun:danza,Noun:escuela,Noun:pelea,Adjective:contento,Noun:época,Adjective:grande,Noun:sacrificio,Noun:hijo,Adjective:bueno,Noun:día,Noun:gente,Verb:estudiar,Verb:querer,Verb:llamar,Adjective:cuidado,Noun:poco,Verb:pelear,Noun:vez,Noun:México,Noun:hielo,Noun:familia,Adjective:primero,Verb:esperar,Noun:dios,Verb:sacar,Verb:llorar,Verb:dejar,Noun:lugar,Noun:comida,Verb:dar,Adjective:recuerdo,Noun:vida,Adjective:tercero,Noun:cosa,Noun:regadera,Verb:comprar,Verb:entrar,Verb:comer,Adjective:diferente,Noun:agua,Verb:mejorar,Noun:manera,Verb:platicar,Verb:terminar,Verb:buscar,Noun:boxeador,Noun:carro,Adjective:tecnológico,Adjective:difícil,Noun:Cuevas,Verb:crecer,Verb:meter,Verb:ayudar,Noun:acuerdo,Noun:madre,Noun:sierra,Verb:llevar,Verb:cantar,Verb:participar,Noun:persona,Noun:hora,Noun:ropa,Noun:grupo,Verb:trabajar,Noun:Chihuahua,Noun:contabilidad,Noun:período,Adjective:pequeño,Verb:ver,Noun:recuerdo,Verb:cuidar
MF034_1970_CT_SU2011_VA_02	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Entities,Entities:Geo,Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:inglés,Verb:poder,Noun:hijo,Verb:hablar,Verb:estar,Verb:tener,Verb:querer,Verb:aprender,Verb:venir,Verb:regresar,Noun:año,Verb:casar,Noun:casa,Verb:trabajar,Adjective:voluntario,Verb:ver
MF034_1970_CT_SU2011_VA_03	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,PerfPerif,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:trabajar,Verb:estar,Noun:tiempo,Verb:hacer,Noun:hijo,Verb:haber,Noun:empresa,Verb:tener,Verb:gustar
MF034_1970_CT_SU2011_VA_04	Det,Det:Art,Det:Demo,Det:Pos,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,Gustar,Gustar:Propios,PerfPerif,Pron,Pron:ObjetoDoble,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		,Verb:ser,Verb:estar,Verb:tener,Verb:ir,Adjective:amigo,Verb:hacer,Verb:haber,Verb:vivir,Noun:grupo,Verb:acordar,Adjective:bueno,Noun:vez,Verb:encontrar,Noun:tiempo,Adjective:junto,Verb:poder,Noun:hijo,Noun:oportunidad,Noun:escuela,Verb:reír,Verb:recordar,Verb:quedar,Noun:Santo,Noun:mañana,Verb:sentir,Noun:ciudad,Verb:faltar,Verb:buscar,Noun:oro,Verb:juntar,Verb:casar,Noun:señor,Noun:contacto,Noun:Francisco,Noun:compañero,Verb:dar,Noun:madre,Noun:casa,Noun:hora,Noun:Lucy,Verb:añadir,Noun:cosa,Verb:crear,Verb:decir,Verb:estudiar,Noun:Chihuahua,Verb:comer,Noun:niño
MF034_1970_CT_SU2011_VA_05	Det,Det:Art,Det:Pos,Imperf,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,Gustar,Gustar:Propios,PerfPerif	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		,Verb:hacer,Noun:mayo,Verb:ser,Verb:ir,Verb:celebrar,Noun:fiesta,Noun:madre,Noun:México,Noun:programa
MF051_1974_GV_FA2011_JT_01	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,MSub,MSub:Pres	MarcadoresDisc,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		Entities,Entities:Geo,Verb:ser,Verb:estar,Noun:estudiante,Noun:año,Verb:tener,Noun:crédito,Verb:poder,Noun:reporte,Verb:ir,Verb:encargar,Noun:eh,Verb:llevar,Verb:haber,Noun:escuela,Verb:trabajar,Adjective:bueno,Noun:materia,Noun:cargo,Adjective:principal,Noun:documentación,Verb:terminar,Verb:recibir,Verb:ayudar,Noun:clase,Noun:corte,Verb:recuperar,Noun:historia,Noun:medianoche,Verb:decir,Noun:policía,Verb:querer
MF051_1974_GV_FA2011_JT_02	Det,Det:Art,Det:Pos,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision,MarcadoresDisc,MarcadoresDisc:Causa		Entities,Entities:Geo,Adjective:mexicano,Verb:ser,Verb:considerar,Noun:vida,Verb:tener
MF051_1974_GV_FA2011_JT_03	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepArtFem,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:ser,Noun:lenguaje,Noun:español,Noun:inglés,Verb:estar,Verb:tener,Verb:hablar,Noun:acento,Adjective:primero,Noun:eh,Verb:saber,Verb:contestar,Adjective:español,Noun:este,Noun:necesidad,Verb:dominar,Verb:pensar,Verb:exponer,Noun:importancia,Noun:frontera,Verb:haber,Noun:persona,Verb:ver,Adjective:joven
MF051_1974_GV_FA2011_JT_04	Det,Det:Art,Det:Pos,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:haber,Verb:ser,Noun:acento,Verb:tener,Verb:sobrepasar,Noun:palabra,Verb:ir,Noun:inglés
MF051_1974_GV_FA2011_JT_05	Det,Det:Art,Det:Demo,Haber,Haber:Exist,Imperf,MSub,MSub:Pres,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Verb:ser,Noun:México,Noun:español,Verb:decir,Verb:estar,Adjective:diferente
MF051_1974_GV_FA2011_JT_06	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif,SerEstar,SerEstar:EstarAux,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Revision		,Verb:haber,Verb:ser,Verb:seguir,Verb:hacer,Noun:impacto,Adjective:grande,Verb:influir,Noun:padre,Verb:estar,Adjective:bueno
MF103_1989_CT_SU2012_JH_01	Det,Det:Art,Det:Pos,Gustar,Gustar:Interlocutor,Imperf,Indefinido,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,SerEstar,SerEstar:EstarAux			,Verb:ser,Adjective:atento,Verb:estar,Noun:escuela,Adjective:amigable,Verb:tener,Noun:eh,Verb:estudiar
MF103_1989_CT_SU2012_JH_02	Det,Det:Art,Det:Pos,Imperf,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Propios	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad		Entities,Entities:Geo,Noun:medio,Noun:América,Verb:ser,Noun:futbol,Noun:equipo,Noun:España,Verb:seguir,Adjective:creativo,Noun:Unidos
MF103_1989_CT_SU2012_JH_03	Det,Det:Art,Imperf,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc	MarcadoresDisc,MarcadoresDisc:Revision		,Verb:ser,Verb:poder,Verb:estar,Adjective:bueno,Noun:persona
MF103_1989_CT_SU2012_JH_04	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Indefinido,Prep,Prep:Por,Pron,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser			,Verb:ser
MF103_1989_CT_SU2012_JH_05	Det,Det:Art,MSub,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,SerEstar,SerEstar:Ser,Gustar,Gustar:Otros	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Revision		Fraseol,Fraseol:VerbPrep,Noun:persona,Verb:ser,Noun:vez,Verb:hablar,Noun:inglés,Noun:español
MF103_1989_CT_SU2012_JH_06	Det,Det:Art,Det:Demo,Haber,Haber:Exist,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Para,Prep:Por,Pron,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,Genero,Genero:ExcepMasc,PerfPerif	MarcadoresDisc,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision		,Verb:ser,Noun:persona,Noun:eh,Verb:haber,Noun:español,Noun:problema,Verb:educar,Verb:hablar,Noun:inglés,Verb:escuchar,Verb:saber
MF103_1989_CT_SU2012_JH_07	Det,Det:Art,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Para,Pron,Pron:Objeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa		,Verb:ser,Noun:mexicano,Adjective:estadounidense,Noun:español,Noun:eh,Noun:importancia
MF103_1989_CT_SU2012_JH_08	Det,Det:Art,Haber,Haber:Exist,Indefinido,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Noun:inglés,Verb:saber,Verb:ser,Verb:venir,Adjective:mexicano,Verb:poder,Verb:ir,Adjective:mismo,Verb:sentir,Noun:escuela
MF103_1989_CT_SU2012_JH_09	Det,Det:Art,Det:Demo,Haber,Haber:Exist,MSub,MSub:Pres,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto	MarcadoresDisc,MarcadoresDisc:Igualdad		Fraseol,Fraseol:VerbPrep,Adjective:diferente,Noun:dialecto,Verb:poder,Verb:decir,Noun:español
MF103_1989_CT_SU2012_JH_10	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,MSub,MSub:Pres,MSub:Pret,Prep,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa		,Verb:haber,Verb:ser
MM005_1967_EP_SU2011_AD_01	Det,Det:Art,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Pron,Pron:Objeto,Pron:Otros,Pron:Sujeto,SerEstar,SerEstar:Ser,Aux,Aux:Haber,PerfPerif			Entities,Entities:Geo,Verb:ser,Adjective:bueno,Verb:recordar,Verb:nacer,Verb:hacer,Verb:haber,Verb:tener,Noun:hermano,Noun:baño,Noun:papá,Verb:vivir,Noun:mamá,Noun:vecindad,Noun:familia,Noun:ciudad,Noun:Guanajuato,Noun:eh,Noun:este,Adjective:tanto,Verb:crecer,Noun:trabajo,Noun:León,Noun:acuerdo,Noun:pila,Noun:vida
MM005_1967_EP_SU2011_AD_02	Det,Det:Art,Det:Demo,Det:Pos,Haber,Haber:Exist,Imperf,Indefinido,Prep,Prep:Para,Prep:Por,Pron,Pron:Objeto,Pron:Sujeto,SerEstar,SerEstar:Estar,SerEstar:Ser,Genero,Genero:ExcepMasc,Gustar,Gustar:Ajenos,Gustar:Propios,SerEstar,SerEstar:EstarAux	MarcadoresDisc,MarcadoresDisc:Causa,MarcadoresDisc:Igualdad,MarcadoresDisc:Revision,RecuDiscurso,RecuDiscurso:GanarTiempo		Fraseol,Fraseol:VerbPrep,Verb:ser,Verb:hacer,Noun:tradición,Noun:fiesta,Noun:este,Noun:regalo,Noun:casa,Verb:tener,Noun:gente,Verb:convivir,Verb:estar,Noun:navidad,Adjective:familiar,Noun:verdad,Noun:familia,Verb:esperar,Noun:año,Noun:eh,Noun:fábrica,Adjective:mismo,Verb:gustar,Verb:recordar,Verb:ir,Adjective:nuevo,Noun:papá
MM005_1967_EP_SU2011_AD_03	Det,Det:Art,Prep,Pron,Pron:Objeto,SerEstar,SerEstar:Estar,SerEstar:Ser	MarcadoresDisc,MarcadoresDisc:Causa		Entities,Entities:Geo,Verb:estar,Noun:ciudad,Noun:Juárez,Verb:vivir
